Format,Unit, ,Item ID,MDPI barcode,Title Control Number,Catalog Key,OCLC,Call Sequence,Pub Year,MARC key,Ephemera Removed,Bin Barcodes,Bin Name,Ephemera Returned,Title,Author,Library,Shelving Key,Item Type,Home Location,Current Location,Item Category 2,Cataloging date code,Pagination (300a),Illustrations (300b),Size (300c),Column1,Column2,Column3,notes,pre-prioritization group,Year,Tape base,Preservation problems,Pack deformation,Reel size,Track configuration,Sound field,Item Category 1,speed,Tape thickness,Tape stock brand,number of programs,directions recorded,Variations Record Exists,Group key,Group position,Group total,position_by_shelving_key,,NOTES,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-12-6 v. 2,30000026700819,40000001203506,ADC4060BM,335054,28005130,3,1992,364073,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000378,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-12-6 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADC4060BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-12-6 v. 3,30000026700827,40000001203514,ADC4060BM,335054,28005130,4,1992,364073,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000378,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-12-6 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADC4060BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-2-27 v. 1,30000026694970,40000001203522,ACK1742BM,248434,25745891,2,1992,270352,x,40000000000432,ML-OR-202,,PROGRAM 001991 001992 NO 000521,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-2-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACK1742BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-2-27 v. 2,30000026694962,40000001203530,ACK1742BM,248434,25745891,2,1992,270352,x,40000000000432,ML-OR-202,,PROGRAM 001991 001992 NO 000521,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-2-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACK1742BM,2,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-4-23 v. 1,30000026698658,40000001203548,ACP4282BM,271774,26557687,2,1992,295483,x,40000000000432,ML-OR-202,,PROGRAM 001991 001992 NO 000887,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-4-23 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACP4282BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 92-4-23 v. 2,30000026698666,40000001203555,ACP4282BM,271774,26557687,3,1992,295483,x,40000000000432,ML-OR-202,,PROGRAM 001991 001992 NO 000887,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 92-4-23 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACP4282BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-10-7 v. 1,30000035977135,40000001203563,ADX2442BM,435974,29605365,2,1993,471838,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000199,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-10-7 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2442BM,1,4,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-10-7 v. 2,30000035977143,40000001203571,ADX2442BM,435974,29605365,3,1993,471838,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000199,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-10-7 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2442BM,2,4,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-10-7 v. 3,30000035977150,40000001203589,ADX2442BM,435974,29605365,4,1993,471838,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000199,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-10-7 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2442BM,3,4,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-10-7 v. 4,30000035977168,40000001203597,ADX2442BM,435974,29605365,5,1993,471838,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000199,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-10-7 V. 4,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2442BM,4,4,4,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-12-2 v. 1,30000035982283,40000001203605,AEA5105BM,452760,29700125,2,1993,489935,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000404,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-12-2 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AEA5105BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-12-2 v. 2,30000035982291,40000001203613,AEA5105BM,452760,29700125,3,1993,489935,x,40000000000432,ML-OR-202,,PROGRAM 001993 001994 NO 000404,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-12-2 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AEA5105BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-2-25 v. 1,30000035916935,40000001203621,ADH2789BM,360251,28054459,2,1993,390893,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000542,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-2-25 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADH2789BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-2-25 v. 2,30000035916943,40000001203639,ADH2789BM,360251,28054459,3,1993,390893,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000542,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-2-25 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADH2789BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-4-22 v. 1,30000035942642,40000001203647,ADU8995BM,423847,28403936,2,1993,458769,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000854,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-4-22 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADU8995BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-4-22 v. 2,30000035942659,40000001203654,ADU8995BM,423847,28403936,3,1993,458769,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000854,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-4-22 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADU8995BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39756 93-4-22 v. 3,30000035942667,40000001203662,ADU8995BM,423847,28403936,4,1993,458769,x,40000000000432,ML-OR-202,,PROGRAM 001992 001993 NO 000854,INDIANA UNIVERSITY NEW MUSIC ENSEMBLE,B-MUSIC,TP-S .I39756 93-4-22 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADU8995BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I3976 85-12-9 v.1,32000004904365,40000001203670,BAE9627BM,1443868,13056467,2,1985,1540106,x,40000000000432,ML-OR-202,,OPERA WORKSHOP,,B-MUSIC,TP-S .I3976 85-12-9 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (91 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9627BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I3976 85-12-9 v.2,32000004904373,40000001203688,BAE9627BM,1443868,13056467,3,1985,1540106,x,40000000000432,ML-OR-202,,OPERA WORKSHOP,,B-MUSIC,TP-S .I3976 85-12-9 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (91 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9627BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I3976 85-12-9 v.3,32000004904316,40000001203696,BAE9627BM,1443868,13056467,4,1985,1540106,x,40000000000432,ML-OR-202,,OPERA WORKSHOP,,B-MUSIC,TP-S .I3976 85-12-9 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (91 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9627BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-1-30 v.1,32000004903870,40000001203704,BAE7496BM,1441906,11885336,2,1985,1537816,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000504,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-1-30 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (83 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7496BM,1,4,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-1-30 v.2,32000004903888,40000001203712,BAE7496BM,1441906,11885336,3,1985,1537816,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000504,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-1-30 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (83 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7496BM,2,4,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-1-30 v.3,32000004903896,40000001203720,BAE7496BM,1441906,11885336,4,1985,1537816,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000504,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-1-30 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (83 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7496BM,3,4,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-1-30 v.4,32000004903789,40000001203738,BAE7496BM,1441906,11885336,5,1985,1537816,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000504,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-1-30 V.4,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (83 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7496BM,4,4,4,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-10-23 v.1,32000004903748,40000001203746,BAE9087BM,1443366,12794929,2,1985,1539543,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000186,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-10-23 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (64 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE9087BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-10-23 v.2,32000004903755,40000001203753,BAE9087BM,1443366,12794929,3,1985,1539543,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000186,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-10-23 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (64 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE9087BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-10-23 v.3,32000004903763,40000001203761,BAE9087BM,1443366,12794929,4,1985,1539543,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000186,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-10-23 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (64 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9087BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-11-20 v. 1,32000004903771,40000001203779,BAE9708BM,1443946,13038971,3,1985,1540226,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000271,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-11-20 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (72 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9708BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-11-20 v. 2,32000007637103,40000001203787,BAE9708BM,1443946,13038971,2,1985,1540226,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000271,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-11-20 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (72 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE9708BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-11-20 v. 3,32000004903664,40000001203795,BAE9708BM,1443946,13038971,4,1985,1540226,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000271,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-11-20 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (72 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAE9708BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-4-17 v.1,32000004903839,40000001203845,BAE7780BM,1442160,12075520,2,1985,1538131,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000859,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-4-17 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7780BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-4-17 v.2,32000004903722,40000001203852,BAE7780BM,1442160,12075520,3,1985,1538131,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000859,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-4-17 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAE7780BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 85-4-17 v.3,32000004903730,40000001203860,BAE7780BM,1442160,12075520,4,1985,1538131,x,40000000000432,ML-OR-202,,PROGRAM 001984 001985 NO 000859,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 85-4-17 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAE7780BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-10-22 v. 1,32000002946525,40000001203878,BAF3175BM,1447194,14814599,2,1986,1544000,x,40000000000432,ML-OR-202,,PROGRAM 001986 001987 NO 000230,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-10-22 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (69 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAF3175BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-10-22 v. 2,32000004903706,40000001203886,BAF3175BM,1447194,14814599,3,1986,1544000,x,40000000000432,ML-OR-202,,PROGRAM 001986 001987 NO 000230,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-10-22 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (69 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAF3175BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-11-19 v.1,32000004903714,40000001203894,BAF3648BM,1447650,15370582,2,1986,1544528,x,40000000000432,ML-OR-202,,PROGRAM 001986 001987 NO 000343,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-11-19 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (55 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAF3648BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-11-19 v.2,32000004903607,40000001203902,BAF3648BM,1447650,15370582,3,1986,1544528,x,40000000000432,ML-OR-202,,PROGRAM 001986 001987 NO 000343,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-11-19 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (55 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.0 mil,Scotch 227,1,1,,BAF3648BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-4-27 v.1,32000004903672,40000001203910,BAF1834BM,1445939,13619423,2,1986,1542644,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000761,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-4-27 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF1834BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-4-27 v.2,32000004903680,40000001203928,BAF1834BM,1445939,13619423,3,1986,1542644,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000761,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-4-27 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF1834BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 86-4-27 v.3,32000004903698,40000001203936,BAF1834BM,1445939,13619423,4,1986,1542644,x,40000000000432,ML-OR-202,,PROGRAM 001985 001986 NO 000761,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 86-4-27 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF1834BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 87-4-15 v. 1,32000007644505,40000001203944,BAF3385BM,1447400,16116911,4,1987,1544233,x,40000000000440,ML-OR-203,,PROGRAM 001986 001987 NO 000728,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 87-4-15 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (57 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF3385BM,1,4,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .I39764 87-4-15 v. 2,32000007644687,40000001203951,BAF3385BM,1447400,16116911,2,1987,1544233,x,40000000000440,ML-OR-203,,PROGRAM 001986 001987 NO 000728,INDIANA UNIVERSITY ORCHESTRA,B-MUSIC,TP-S .I39764 87-4-15 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,4 sound tape reels (57 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF3385BM,2,4,2,,,
